id,title,title_japanese,type,source,episodes,status,aired_from,aired_to,score,scored_by,rank,popularity,members,favorites,rating,duration,year,season,genres,studios,image_url,synopsis
2284,Transformers: Car Robots,トランスフォーマー・カーロボット,TV,Other,39,Finished Airing,2000-04-05T00:00:00+00:00,2000-12-27T00:00:00+00:00,6.55,2925,7548,8842,6212,28,PG - Children,23 min per ep,2000,spring,"Adventure, Comedy, Sci-Fi","Gallop, Dongwoo A&E",https://cdn.myanimelist.net/images/anime/13/15126.jpg,"The evil Gigatron has led his forces of Destrongers to Earth, where they seek to pillage the planet for its vast energy resources in order to fuel their war against the Autobots. If successful, the Destrongers will finally be able to tip the scale of power in the war to their favor, eliminating the Autobots and moving on to conquer the universe. To this end, the Destrongers kidnap the scientist Dr. Ohnishi, Earth's leading scientist on energy and natural resources.

Dr. Oonishi's son, Koji, is c"
2285,D.I.C.E.,ディノブレイカー,TV,Original,40,Finished Airing,2005-12-06T00:00:00+00:00,2006-09-19T00:00:00+00:00,6.38,2507,8597,9350,5390,21,PG - Children,25 min per ep,2006,winter,"Adventure, Sci-Fi",Xebec,https://cdn.myanimelist.net/images/anime/1/2523.jpg,"DICE (DNA Integrated Cybernetic Enterprises) is a large organization established to deal with problems in the Sarbylion galaxy. DICE F-99 is the only unit comprised entirely of children.

When a problem arises, DICE is called to the rescue. And when their special training and skills aren`t enough, they rely on their Dinobreakers, which can transform from Vehicle Mode to Dino Mode, to help get the job done!

Always on call, always on alert - DICE is ready for action! 

(Source: AniDB)"
2286,Little Nemo,リトル・ニモ,Movie,Picture book,1,Finished Airing,1989-07-15T00:00:00+00:00,,7.17,5568,3859,6895,11539,39,G - All Ages,1 hr 34 min,,,"Adventure, Fantasy",Tokyo Movie Shinsha,https://cdn.myanimelist.net/images/anime/7/82033.jpg,"Based on the classic Nemo comic strips by Winsor McCay. A pioneer of animation, McCay created the first Little Nemo animated movie in 1911.

Hayao Miyazaki and Isao Takahata were attached to this project at first, but left due to ""creative differences."" Ray Bradbury is also thought to have left the project in its earlier stages.

Little Nemo - Adventures in Slumberland is the first Japanese anime to receive a national (wide) U.S. theatrical release.

(Source: ANN)"
2287,Kakutou Ryouri Densetsu Bistro Recipe,格闘料理伝説ビストロレシピ,TV,Game,26,Finished Airing,2001-12-11T00:00:00+00:00,2002-06-25T00:00:00+00:00,6.09,2411,10333,9072,5842,13,G - All Ages,25 min per ep,2002,winter,"Adventure, Comedy, Fantasy, Gourmet",Group TAC,https://cdn.myanimelist.net/images/anime/1715/105092.jpg,"An 11-year old boy named Zen bands together with his younger sister, Karen, and a young boy who has a large appetite, Pitan, to battle an evil empire by using their ""Foodons""; strange monsters that are created from various foods.

(Source: ANN)"
2288,Akihabara Dennou-gumi,アキハバラ電脳組,TV,Original,26,Finished Airing,1998-04-04T00:00:00+00:00,1998-09-26T00:00:00+00:00,6.57,3088,7371,7450,9551,36,PG-13 - Teens 13 or older,23 min per ep,1998,spring,"Adventure, Sci-Fi",Ashi Productions,https://cdn.myanimelist.net/images/anime/12/83429.jpg,"A ""patapi"" is a cute mechanical creature which is like a cyber pet. It can eat, sleep, play, and even help out its owners with some stuff. When Hibari Hanakoganei receives a patapi from a prince in her dreams, she is thrilled and names it ""Densuke"". When mysterious forces try to steal Densuke, Hibari discovers that Densuke is not just an ordinary patapi. Densuke has magical powers that allows it to transform into a powerful cyber-fighter who looks like Hibari. Hibari's friends also receive simil"
2289,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,劇場版 アキハバラ電脳組 2011年の夏休み,Movie,Original,1,Finished Airing,1999-08-14T00:00:00+00:00,,6.74,1222,6223,11133,3159,6,PG-13 - Teens 13 or older,1 hr,,,"Adventure, Comedy, Sci-Fi",Production I.G,https://cdn.myanimelist.net/images/anime/1731/96495.jpg,"One year after Crane's visit to earth, Hibari dreams about him not being able to sleep well. So, she decides that the Cyberteam has to travel towards the Metatrone and find out if things are ok. Metatrone surveillance system has gone wild, and it's up to Hibari and her friends to fix things out and help Prince Crane.

(Source: ANN)"
2290,Superflat Monogram,すーぱーふらっと・ものぐらむ,Special,Original,1,Finished Airing,2003-01-01T00:00:00+00:00,,6.45,4540,8207,7833,8450,4,G - All Ages,5 min,,,"Adventure, Fantasy",Toei Animation,https://cdn.myanimelist.net/images/anime/10/23729.jpg,"Murakami made this movie in cooperation with Louis Vuitton, the handbag producer. It is more a commercial for Louis Vuitton than it is an anime movie, however the animation is quite special."
2291,Tatakae!! Iczer-1,戦え!! イクサー1,OVA,Manga,3,Finished Airing,1985-10-19T00:00:00+00:00,1987-03-04T00:00:00+00:00,6.23,4392,9543,6764,12073,52,R+ - Mild Nudity,33 min per ep,,,"Sci-Fi, Ecchi",AIC,https://cdn.myanimelist.net/images/anime/10/52121.jpg,"Nagisa is a schoolgirl with schoolgirl tendencies, waking up late, rushing off to school and meeting up with friends upon the way. One morning Nagisa comes across a woman dressed in a strange uniform who seems to stare at her, unnerving Nagisa. Later that day, whilst staring out the window, Nagisa becomes aware of a ball bouncing by itself which flings itself towards her window seat, shattering the glass yet not harming her... Turning back to the front she finds a gaping mouth bristling with tee"
2292,Bouken! Iczer 3,冒険！イクサー３,OVA,Original,6,Finished Airing,1990-09-25T00:00:00+00:00,1991-02-25T00:00:00+00:00,5.97,1636,10963,10266,4110,4,R - 17+ (violence & profanity),30 min per ep,,,"Adventure, Sci-Fi","AIC, Darts",https://cdn.myanimelist.net/images/anime/1986/146153.jpg,"In deep space a battle wages between the forces of good and evil and the fate of the Earth hangs in the balance. The evil Neos Gold dispatches her invading forces towards Earth with only one aim: the total destruction of all mankind. Now it's up to Iczer 3 (the younger sister of Iczer 1) to defend the Earth from the deadly armada of Neos Gold, with only the Earth's single remaining battle cruiser on her side. But don't count her out; what Iczer 3 lacks in experience she makes up for in all-out e"
2293,Kyoushoku Soukou Guyver,強殖装甲ガイバー,Movie,Manga,1,Finished Airing,1986-12-13T00:00:00+00:00,,6.24,3446,9476,7922,8167,22,R+ - Mild Nudity,54 min,,,"Action, Horror, Sci-Fi","animate Film, Studio Live",https://cdn.myanimelist.net/images/anime/1833/94524.jpg,"The plot of this OVA is a rough adaptation of the first four chapters of the Guyver manga. It covers the same basic elements of these chapters; Genesis of the guyver, Fight with Vamore, Fight with Guyver 2 and the introduction of Guyver 3. Main differences are the exclusion of Tetsuro and his replacement by Mizuki, The replacement of Lisker with a female Agent ""Valcuria"", and thus a female Guyver 2. There is also a look at Sho's psychology of how he deals with his situation including a very hars"
2294,Kidou Senshi Gundam SEED Destiny Special Edition,機動戦士ガンダムSEED DESTINYスペシャルエディション,TV Special,Original,4,Finished Airing,2006-05-02T00:00:00+00:00,,7.19,5270,3747,6654,12624,23,R - 17+ (violence & profanity),1 hr 30 min per ep,,,"Drama, Romance, Sci-Fi",Sunrise,https://cdn.myanimelist.net/images/anime/1009/139349.jpg,"Four TV Specials compiled from Kidou Senshi Gundam SEED Destiny series.

1. The Broken World (Kudakareta Sekai)
2. Respective Swords (Sorezore no Ken)
3. The Hell Fire of Destiny (Sadame no Goka)
4. The Cost of Freedom (Jiyuu no Daishou)

Like the three specials of Gundam Seed, these specials feature new or changed scenes of the TV series. However unlike the TV series, which was told in the points of view of main characters Shinn Asuka and Kira Yamato, the Special Edition was told through the ey"
2298,Kidou Senshi Gundam SEED: Hoshi no Hazama de,機動戦士ガンダムSEED 星のはざまで,Special,Original,1,Finished Airing,2004-03-26T00:00:00+00:00,,6.95,9013,5031,5779,18032,7,PG-13 - Teens 13 or older,5 min,,,"Drama, Sci-Fi",Sunrise,https://cdn.myanimelist.net/images/anime/7/28296.jpg,"As the war between ZAFT's Coordinators and Earth's Naturals comes to a close, the survivors of the conflict recuperate. Some of these veterans heal with the aid of loved ones, and others choose to recover in isolation, reflecting on their losses and the friends no longer with them.

In this epilogue to the hardships of Kira Yamato and Athrun Zala, the heroes come to terms with their roles in the recent war and prepare for adventures yet to come.

[Written by MAL Rewrite]"
2299,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,宇宙の騎士テッカマンブレード,OVA,Original,1,Finished Airing,1998-06-05T00:00:00+00:00,,6.55,971,7550,11636,2765,2,R - 17+ (violence & profanity),9 min,,,Sci-Fi,Tatsunoko Production,https://cdn.myanimelist.net/images/anime/2/17858.jpg,"The first OVA, Burning Clock, tells the story of the Aiba family, goes into further detail about Shinya and Takaya's rivalry."
2300,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,宇宙の騎士テッカマンブレード,OVA,Original,1,Finished Airing,1998-06-05T00:00:00+00:00,,6.92,1565,5209,9901,4568,5,R - 17+ (violence & profanity),10 min,,,Sci-Fi,Tatsunoko Production,https://cdn.myanimelist.net/images/anime/1019/92235.jpg,"Twin Blood is an alternate version of Blade and Evil's first battle, with drastically different character and mecha designs from the rest of the series. Blade/D-Boy does not need Pegas to transform and the armor more closely resembles the Radam humanoids from Tekkaman Blade II."
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,宇宙の騎士テッカマンブレード,OVA,Original,1,Finished Airing,1998-06-05T00:00:00+00:00,,5.95,887,11112,11795,2644,1,R - 17+ (violence & profanity),5 min,,,Sci-Fi,Tatsunoko Production,https://cdn.myanimelist.net/images/anime/4/51083.jpg,"The third, Missing Link, deals with the events between Tekkaman Blade and Tekkaman Blade II."
2302,Kidou Senshi SD Gundam Mk-I,機動戦士SDガンダム,Special,Original,3,Finished Airing,1988-03-12T00:00:00+00:00,1988-05-25T00:00:00+00:00,6.24,2442,9470,9205,5626,1,PG - Children,9 min per ep,,,"Comedy, Sci-Fi",Sunrise,https://cdn.myanimelist.net/images/anime/3/51035.jpg,"A collection of short parodies of the Mobile Suit Gundam saga. Episode 1 pokes fun at key events that occurred during the One Year War. In episode 2, Amuro, Kamille and Judau fight over who runs the better pension when Char comes in to crash their party. Episode 3 is the SD Olympics, an array of athletic events pitting man with mobile suit."
2303,Kidou Senshi SD Gundam Mk-II,機動戦士SDガンダム Mk-II,OVA,Original,3,Finished Airing,1989-06-25T00:00:00+00:00,,6.12,2004,10158,9630,4960,1,PG-13 - Teens 13 or older,10 min per ep,,,"Comedy, Sci-Fi",Sunrise,https://cdn.myanimelist.net/images/anime/3/55903.jpg,"Mobile Suit SD Gundam Mk II delivers with more tongue-in-cheek humor than the first series. In ""The Rolling Colony Affair,"" a colony is hosting a cabaret show featuring the girls of Gundam. But the show turns disastrous when men and mobile suits go crazy over the girls, sending the colony rolling out of control. A parody of the videogame RPG genre, ""Gundam Legend"" has Amuro, Kamille and Judau sent on a perilous quest to rescue the princess of the Zeta Kingdom from Char Aznable and his vicious Ze"
2304,Kidou Senshi SD Gundam Mk-IV,機動戦士SDガンダム Mk-IV,OVA,Original,2,Finished Airing,1990-09-25T00:00:00+00:00,,5.91,1492,11302,10214,4159,1,PG-13 - Teens 13 or older,14 min per ep,,,"Comedy, Sci-Fi",Sunrise,https://cdn.myanimelist.net/images/anime/9/51237.jpg,"Space Travel Dream Malon Company
An Acguy and a Qubeley have attracted some tourists to their trip into space. The tourists: Nu Gundam-San, Gouf, Sazabi-San , old Zaku I and Alpha Azieru start to suspect on the special turbulences and they end up in the World of Universal Century 79.

SD Gundam Crazy Races
A race where the candidates these their specialized cars in order to win the golden trophy and various objects like a TV and an electric piano.

(Source: Gundam Wiki)"
2305,Kidou Senshi SD Gundam Mk-III,機動戦士SDガンダム Mk-III,OVA,Original,6,Finished Airing,1990-03-23T00:00:00+00:00,,5.79,1602,11941,10083,4313,1,PG-13 - Teens 13 or older,7 min per ep,,,"Comedy, Sci-Fi",Sunrise,https://cdn.myanimelist.net/images/anime/1990/138648.jpg,"The SD Gundams in Warring States Era Japan.

(Source: ANN)"
2306,Kidou Senshi SD Gundam no Gyakushuu,機動戦士ＳＤガンダムの逆襲,OVA,Original,2,Finished Airing,1989-07-15T00:00:00+00:00,,6.15,1618,9991,10087,4310,2,PG-13 - Teens 13 or older,12 min per ep,,,Comedy,Sunrise,https://cdn.myanimelist.net/images/anime/1486/138654.jpg,"It consists of two parts:

1. ""The Storm-Calling School Festival"" - Char and Haman host a festival to celebrate the union between the Nu School for Boys and the Zeta School for Girls. But all hell breaks loose when the Counterattack School gang - led by Amuro, Judau and Kamille - rush in to crash the party.

2. ""The Tale of the SD Warring States: The Chapter of the Violent Final Sky Castle"" -  Set in the fictional land of Ark, SD Sengokuden re-imagines the mobile suits and mobile armors of the e"
2307,Lime-iro Senkitan: Nankoku Yume Roman,らいむいろ戦奇譚 南国夢浪漫,OVA,Visual novel,2,Finished Airing,2004-04-23T00:00:00+00:00,2004-06-25T00:00:00+00:00,6.18,1334,9805,10296,4064,3,R - 17+ (violence & profanity),28 min per ep,,,"Comedy, Ecchi",Studio Hibari,https://cdn.myanimelist.net/images/anime/11/75505.jpg,"With the battleship Amanohara seriously damaged and in need of repair, it lands on an island where a Gogyou festival has just begun. Shintaro Umakai and his five female students, known as Raimu Unit, enjoy a period of peace on the island. However, the enemy still pursues them. Umakai and his unit deal with the enemy while the five girls try to draw his attention.

(Source: ANN)"
2308,Lime-iro Ryuukitan X,"らいむいろ流奇譚 X CROSS ～恋, 教ヘテクダサイ.～",TV,Visual novel,13,Finished Airing,2005-01-05T00:00:00+00:00,2005-03-30T00:00:00+00:00,5.64,1254,12682,9122,5751,4,R+ - Mild Nudity,24 min per ep,2005,winter,"Drama, Supernatural, Ecchi",A.C.G.T.,https://cdn.myanimelist.net/images/anime/6/75504.jpg,"It was Meiji 38 (1905), the Russo-Japanese War that had begun since the previous year was getting hard. In this severe circumstance, they reorganized the Raimu Squad. The members of the Raimu Squad were the girls. They were just like other ordinary girls who went to schools and yearned for love, except that they had ""Raimu.""

Inukai Tsuyoshiro was a young man who was newly chosen to be the leader of the squad. He was ambitious to fight for Japan.

When the young man met the five girls, the new c"
2309,"Azusa, Otetsudai Shimasu!",アズサ、お手伝いします！,TV Special,Original,1,Finished Airing,2004-08-01T00:00:00+00:00,,6.24,1869,9445,10222,4153,1,PG-13 - Teens 13 or older,44 min,,,"Comedy, Sci-Fi, Sports",TMS Entertainment,https://cdn.myanimelist.net/images/anime/1483/127577.jpg,"The Karugamo High School Baseball Team has not been doing well. After losing badly to the Eagles, many of the players leave, and the team now has only eight players, one too few to play a game. 

Going against his principles, the main character Harumaki Shunpei decides to buy a baseball robot. However, since he does not have enough money, he ends up buying the maid robot named Azusa. Even though Azusa has a warm heart and strong determination, it doesn't appear that she stands a chance against h"
2310,Chou Kidou Densetsu DinaGiga,超機動伝説ダイナギガ,OVA,Original,2,Finished Airing,1998-07-15T00:00:00+00:00,1998-08-26T00:00:00+00:00,4.84,702,14554,12485,2165,1,PG-13 - Teens 13 or older,27 min per ep,,,Sci-Fi,Studio Deen,https://cdn.myanimelist.net/images/anime/1631/99507.jpg,"Touno Hikari is learning to pilot robots at a training facility. While she cannot do anything right, her instructors are interested in her for some reason. As the students learn to pilot the robots, they become suspicious of the goal of the training facility. Marie Vlaanderen transfers into the facility, and her instructor says that Marie has been training for all of her life and has the best chance of awakening ""it"".

(Source: ANN)"
2311,Shounen Kenya,少年ケニヤ,Movie,Picture book,1,Finished Airing,1984-03-10T00:00:00+00:00,,5.27,883,13900,11177,3126,3,PG-13 - Teens 13 or older,1 hr 55 min,,,Adventure,Toei Animation,https://cdn.myanimelist.net/images/anime/1764/100874.jpg,"It is the year 1941. 11-year-old Murakami Wataru lives with his family, Japanese textile traders operating in British Kenya, when war breaks out between Japan and the Allies. Fleeing into the bush, young Wataru falls headlong into a series of fantastic adventures.

(Source: ANN)"
2312,Daishizen no Majuu: Bagi,大自然の魔獣 バギ,TV Special,Original,1,Finished Airing,1984-08-19T00:00:00+00:00,,6.46,1878,8104,9881,4585,18,PG-13 - Teens 13 or older,1 hr 24 min,,,"Action, Romance, Sci-Fi",Tezuka Productions,https://cdn.myanimelist.net/images/anime/1086/147711.jpg,"Ryo is sent out by the people of a village to kill the monster which has been attacking the villagers. It is rumored that this monster is a cat-woman named Bagi. As Ryo waits for the monster to come to its watering hole, he thinks back to how he first met Bagi as a kitten who learned how to write, and later reenters his life on a quest to discover who and what she really is. But now she has gone wild, and as the time of her arrival approaches, he strengthens his resolve to kill her.

(Source: AN"
2313,Muumindani no Suisei,ムーミン谷の彗星,Movie,Book,1,Finished Airing,1992-08-08T00:00:00+00:00,,7.69,5623,1470,6712,12332,48,G - All Ages,1 hr 12 min,,,"Adventure, Fantasy, Slice of Life",Visual 80,https://cdn.myanimelist.net/images/anime/12/3984.jpg,"Unusual things have been happening in Moominvalley. Moomin, Sniff and Mee leave for the Observatory on the Lonely Mountains to confirm the Muskrat's words: a comet is about to hit Moominvalley and destroy everything. On the way they meet Snufkin, the Hemulen and the Snorks and experience many adventures. 

(Source: ANN)"
2314,Tobe! Kujira no Peek,とべ! くじらのピーク,Movie,Unknown,1,Finished Airing,1991-05-22T00:00:00+00:00,,6.42,581,8408,12754,1994,2,G - All Ages,1 hr 20 min,,,"Adventure, Drama",Urban Product,https://cdn.myanimelist.net/images/anime/1761/103241.jpg,"The story of an albino whale used in a circus, and the efforts of young children to free him from captivity.

(Source: ANN)"
2315,Injuu Alien,淫獣エイリアン,OVA,Original,1,Finished Airing,1997-01-24T00:00:00+00:00,,5.29,1621,,10186,4186,4,Rx - Hentai,45 min,,,"Action, Adventure, Horror, Sci-Fi, Hentai",PP Project,https://cdn.myanimelist.net/images/anime/1049/113214.jpg,"When the all-lesbian crew of the spacecraft Muse receives a distress call from the cargo ship Zogne in deep space, they set out to recover any possible survivors. Finally reaching the wreckage, the crew is shocked to find the bodies of the Zogne men as dried-up husks, while all the women are naked and covered in strange green residue. After rescuing the sole survivor—Flair Mytomeyer, a young woman being kept in a cold sleep—the crew of the Muse hastily returns to its ship, hoping to forget the u"
2316,Akakichi no Eleven,赤き血のイレブン,TV,Unknown,52,Finished Airing,1970-04-13T00:00:00+00:00,1971-04-05T00:00:00+00:00,6.57,669,7370,11448,2905,9,PG-13 - Teens 13 or older,25 min per ep,1970,spring,Sports,Tokyo TV Douga,https://cdn.myanimelist.net/images/anime/4/23205.jpg,"At Shinsei high school, soccer is almost a combat sport and new team coach Teppei Matsuki is a fully paid up sadist who will push his team as hard as necessary to win. Headstrong school bad boy Shingo Tamai and his friend Ohira are determined not to be bullied into joining Matsuki's team; instead they set up a squad of their own, and at first play just for fun and struggle to keep up with Matsuki's team. 

As their skills progress, they play other teams and get stronger and craftier, until they "
2317,Hen,変,OVA,Manga,2,Finished Airing,1997-03-21T00:00:00+00:00,1997-05-09T00:00:00+00:00,4.97,2992,14418,8048,7846,20,R+ - Mild Nudity,39 min per ep,,,"Comedy, Girls Love, Ecchi",Group TAC,https://cdn.myanimelist.net/images/anime/1514/146401.jpg,"Yoshida Chizuru is the sexiest co-ed in her class. Secretly, she's been appearing in TV commercials—despite the fact that students are forbidden from working. But one of her professors has uncovered her secret and hopes to use this information to his advantage. Yoshida's got plans of her own, and has no intention of giving up her acting career..."
2318,Dog Soldier,ドッグソルジャー,OVA,Manga,1,Finished Airing,1989-10-08T00:00:00+00:00,,3.83,1493,14988,11298,3020,3,R - 17+ (violence & profanity),44 min,,,Action,"J.C.Staff, animate Film",https://cdn.myanimelist.net/images/anime/1512/99210.jpg,"When an American scientist carrying a cure for the AIDS virus is kidnapped by an arms merchant, John Kyosuke is forced back from retirement. He accepts the challenge to regain possession of the anti-serum. He finds out that some of the people he is after are closely related, which gives his conquest a whole new meaning.

(Source: AnimeNfo)"
2319,Freedom Previsited,FREEDOM previsited,OVA,Original,1,Finished Airing,2006-10-27T00:00:00+00:00,,6.37,1548,8662,10542,3746,0,PG-13 - Teens 13 or older,6 min,,,"Action, Adventure, Sci-Fi",Sunrise,https://cdn.myanimelist.net/images/anime/2/11705.jpg,"Freedom Previsited is a special limited-edition DVD that was released on October 27, 2006. It features a 6-minute prologue of Freedom as well as various staff interviews."
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,ジャイアントロボ THE ANIMATION 地球が静止する日,OVA,Manga,7,Finished Airing,1992-07-23T00:00:00+00:00,1998-01-25T00:00:00+00:00,7.84,8584,1051,4627,31189,484,PG-13 - Teens 13 or older,49 min per ep,,,"Drama, Sci-Fi",Phoenix Entertainment,https://cdn.myanimelist.net/images/anime/1784/95157.jpg,"In a future to come humanity enjoys a new age of prosperity thanks to Dr. Shizuma's invention of a revolutionary renewable energy source: the Shizuma Drive. But this peace is threatened by Big Fire, a cabal seeking world domination. Against Big Fire the International Police Organisation dispatches a collection of superpowered warriors and martial artists, together with Daisaku Kusama, inheritor and master of Earth's most powerful robot, Giant Robo. 

By capturing an abnormal Shizuma Drive which "
2322,Giant Robo Gaiden Ginrei,ジャイアントロボ外伝 GinRei 銀鈴,OVA,Manga,3,Finished Airing,1994-02-20T00:00:00+00:00,1995-02-21T00:00:00+00:00,5.99,1863,10862,8864,6172,2,PG-13 - Teens 13 or older,25 min per ep,,,"Comedy, Sci-Fi, Ecchi",Phoenix Entertainment,https://cdn.myanimelist.net/images/anime/1652/98494.jpg,"In episode one, Ginrei's dress is stolen, only to be used to fool the enemy. The second episode deals with a giant robot made exactly in her image. Finally, the third episode concerns Tetsugyu and Ginrei investigating a lost research team in a ""wild west"" desert setting.

(Source: ANN)"
2324,Angel Blade,エンジェル・ブレイド,OVA,Original,3,Finished Airing,2001-12-14T00:00:00+00:00,2003-04-11T00:00:00+00:00,6.41,4864,,6753,12170,52,Rx - Hentai,29 min per ep,,,"Action, Hentai","Front Line, Studio G-1Neo",https://cdn.myanimelist.net/images/anime/5/31291.jpg,"The surface of Earth has been rendered unlivable. Due to years upon years of pollution, humanity has been forced to build cities to rise above the planet's filthy surface and adapt to this new way of life. Not only this, but there is also a thriving kingdom of mutants lurking below the billowing clouds of smog and pollution.

The leader of these mutated monstrosities is a powerful, busty woman known as Phantom Lady. She dispatches her minions to attack the people above, taking advantage of and r"
2325,Angel Blade Punish!,エンジェルブレイドパニッシュ！,OVA,Original,3,Finished Airing,2004-12-29T00:00:00+00:00,2005-09-09T00:00:00+00:00,6.41,3286,,7958,8079,21,Rx - Hentai,27 min per ep,,,"Adventure, Sci-Fi, Hentai",Asahi Production,https://cdn.myanimelist.net/images/anime/5/3662.jpg,"Moena was a normal college girl until she discovered that she had special powers hidden within her body by her father. When Dark Mother and her army of sexy demom women threaten the virgins of the world, Moena transforms into the naked masked heroine Angel Blade. Moena's stepmother, the weightly endowed Kyoka, is kidnapped by Dark Mother. With the help of a team of barely dressed heroines, Angel Blade storms the demon's stronghold. With the help of the dark-skinned succubus Nail, a former villia"
2326,Nankyoku 28 Gou,南極28号,OVA,Unknown,1,Finished Airing,1996-03-22T00:00:00+00:00,,5.45,859,,11797,2637,8,Rx - Hentai,38 min,,,Hentai,Aubeck,https://cdn.myanimelist.net/images/anime/11/10103.jpg,"Aiwa is a hormonal young man who just wants to have a girlfriend and get laid. Perpetually daydreaming about his pretty schoolmate Kozue, Aiwa wastes no time in trying to win her affection. But one day, a mysterious package arrives at Aiwa's doorstep. It seems Aiwa is finally getting his mail order from some months ago—a cute android girl who's supposed to do whatever he asks! Now this will definitely mess up his plans for Kozue, but then having his very own cutie at home sure is convenient... w"
2327,Kyouhaku: Owaranai Ashita,脅迫～終わらない明日～,OVA,Visual novel,3,Finished Airing,2000-01-14T00:00:00+00:00,2000-06-23T00:00:00+00:00,5.74,1246,,10676,3576,5,Rx - Hentai,28 min per ep,,,Hentai,Production D.M.H,https://cdn.myanimelist.net/images/anime/1856/96472.jpg,"Yumiko is a school girl wanting revenge for her best friend recording her being gang-raped. So now she aims to rape every single friend her former best friend ever had.

(Source: ANN)"
2328,Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,脅迫Ⅱ[セカンド] ～もうひとつの明日～ THE ANIMATION,OVA,Visual novel,3,Finished Airing,2001-07-27T00:00:00+00:00,2002-02-22T00:00:00+00:00,5.98,1140,,10922,3346,3,Rx - Hentai,30 min per ep,,,Hentai,ORADA COMPANY,https://cdn.myanimelist.net/images/anime/11/22053.jpg,"Asuka and Ryosuke have decided to get married before graduating high school. However, upon arriving at the hotel to plan their honeymoon, Asuka is suddenly kidnapped by a group of strange men. Brought to a secluded parking lot while unconscious, she is repeatedly violated. Her kidnappers reveal themselves to be members of a sexual slavery ring that abducts young women to star in sadistic pornographic films. And when her mother and little sister soon suffer the same fate, Asuka realizes she might"
2329,Shin Kyouhaku 2 The Animation: Kizu ni Saku Hana Senketsu no Kurenai,新・脅迫2 THE ANIMATION ～傷に咲く花 鮮血の紅～,OVA,Visual novel,2,Finished Airing,2006-05-26T00:00:00+00:00,2006-08-25T00:00:00+00:00,6.07,879,,11371,2962,5,Rx - Hentai,28 min per ep,,,Hentai,Flavors Soft,https://cdn.myanimelist.net/images/anime/9/28484.jpg,"Akehime Saki has a beautiful girl who has an English mother. She has a secret. She is going out with her teacher, Tsuge Akito, and holding such an immoral secret makes her exited. However there is a figure looking at their acts.

One day, Saki receives a phone. “Do not meet the man again, or else...”

Although she is suspicious about the phone, she goes out with Akito not knowing there is a trap full of shame is waiting for her...

(Source: AnimeNfo)"
2330,Jibaku-kun,ジバクくん,TV,Manga,26,Finished Airing,1999-10-05T00:00:00+00:00,2000-03-28T00:00:00+00:00,7.37,6852,2730,6218,14864,76,PG-13 - Teens 13 or older,22 min per ep,1999,fall,"Adventure, Comedy, Fantasy",Trans Arts,https://cdn.myanimelist.net/images/anime/1630/143498.jpg,"Bucky, the protagonist of the history, is a normal boy that lives in the first world. He lives with a single and humble ambition: to dominate the world (in the sense of the whole planet). He is very certain and he would certainly die to reach his dream. 

One day he meets with Spark, the Great Child of Primas (World One). Spark is known as the strongest Great Child of all of the worlds, and he is a successor's search. After finding Bucky and talk a little with him, Spark without apparent reason "
2331,Uchuu Densetsu Ulysses 31,宇宙伝説ユリシーズ31,TV,Original,26,Finished Airing,1981-10-03T00:00:00+00:00,1982-11-30T00:00:00+00:00,7.11,2683,4247,8421,7032,34,G - All Ages,25 min per ep,1981,fall,"Action, Adventure, Sci-Fi",TMS Entertainment,https://cdn.myanimelist.net/images/anime/1844/131936.jpg,"It is the thirty-first century. Ulysses killed the giant Cyclops when he rescued the children and his son, Telemachus. 
But the ancient gods of Olympus are angry and threaten a terrible revenge: Ulysses is sentenced to travel through the universe of Olympus with a frozen crew on a quest to find the Kingdom of Hades. Only when he has found the Kingdom of Hades will his crew be free of their curse and he will be able to return to Earth and to his beloved Penelope.

(Source: AniDB)"
2332,Plastic Little,プラスチックリトル,OVA,Original,1,Finished Airing,1994-03-21T00:00:00+00:00,,6.18,7870,9817,5551,19952,28,R+ - Mild Nudity,47 min,,,"Adventure, Sci-Fi, Ecchi",animate Film,https://cdn.myanimelist.net/images/anime/1960/152119.jpg,"Set on the planet Yietta, whose colonists make their living by exploiting the planet's unique liquid-gas oceans, Plastic Little begins as the Yietans are finally about to pay off their debts to the Galactic Federation. Unfortunately, there are those who would rather not let Yietta slip through their fingers...

Enter Tita, 17 year old captain of the Cha Cha Maru. Together with her crew, Tita specializes in capturing Yietta's exotic life forms for intergalactic pet shops, but through plain bad lu"
2333,Anime Sanjuushi,アニメ三銃士,TV,Novel,52,Finished Airing,1987-10-09T00:00:00+00:00,1989-02-17T00:00:00+00:00,7.18,1950,3779,8873,6169,27,G - All Ages,25 min per ep,1987,fall,"Adventure, Drama, Romance","Gallop, Gakken",https://cdn.myanimelist.net/images/anime/3/61981.jpg,"In 1625, the young D'Artagnan leaves his village in Gascony to embark for Paris with his grandparents' blessings, taking only his father's sword and a letter of introduction. Seeking audience with Tréville, Captain of the Musketeers of the Guard and his late father's comrade, the poor nobleman aims to become a great hero in the service of King Louis XIII.

The young adventurer is astonished by the massive size of Paris, but also overwhelmed. He wanders the city streets, befriending a young orpha"
